Batting Team,Bowling Team,Venue,P_Low,P_Competitive,P_High
Gujarat Titans,Rajasthan Royals,Eden Gardens,0.47746836733564185,0.28430341090557953,0.23822822175877872
Gujarat Titans,Rajasthan Royals,"Ekana Cricket Stadium, Lucknow",0.4317528550631471,0.40031946129848894,0.16792768363836386
Gujarat Titans,Rajasthan Royals,Himachal Pradesh Cricket Association Stadium,0.3594433044969616,0.5378472443205985,0.10270945118243976
Gujarat Titans,Rajasthan Royals,M Chinnaswamy Stadium,0.3894713692501001,0.4081587272105238,0.2023699035393761
Gujarat Titans,Rajasthan Royals,MA Chidambaram Stadium,0.41110108084775887,0.25058429527070886,0.3383146238815322
Gujarat Titans,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.35100749025174033,0.3838309464836227,0.265161563264637
Gujarat Titans,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",0.37505729261640597,0.5005489463879962,0.12439376099559782
Gujarat Titans,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",0.39420724971684545,0.29169476632273694,0.3140979839604176
Gujarat Titans,Rajasthan Royals,Sawai Mansingh Stadium,0.4686134960217282,0.25091549359582044,0.28047101038245137
Gujarat Titans,Rajasthan Royals,Wankhede Stadium,0.3803334566831029,0.3648963340972054,0.25477020921969173
Gujarat Titans,Delhi Capitals,Arun Jaitley Stadium,0.4003562305899795,0.3536369314802462,0.24600683792977435
Gujarat Titans,Delhi Capitals,"Barsapara Cricket Stadium, Guwahati",0.3714733433182439,0.4152556563047114,0.21327100037704472
Gujarat Titans,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.44676354377712246,0.2888116154202379,0.2644248408026395
Gujarat Titans,Delhi Capitals,Eden Gardens,0.4717022443472934,0.2596014667895492,0.26869628886315733
Gujarat Titans,Delhi Capitals,"Ekana Cricket Stadium, Lucknow",0.4345869820287449,0.37243452374216623,0.19297849422908878
Gujarat Titans,Delhi Capitals,Himachal Pradesh Cricket Association Stadium,0.36910492383880905,0.5104816343453722,0.12041344181581873
Gujarat Titans,Delhi Capitals,M Chinnaswamy Stadium,0.39034386831081425,0.3780964893944635,0.23155964229472228
Gujarat Titans,Delhi Capitals,MA Chidambaram Stadium,0.3995315078377795,0.22509093162026822,0.37537756054195215
Gujarat Titans,Delhi Capitals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.3480478893429644,0.351774489122871,0.30017762153416466
Gujarat Titans,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",0.3828205726423134,0.47222169915423606,0.14495772820345046
Gujarat Titans,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal",0.385565287799099,0.26369609072094197,0.35073862147995916
Gujarat Titans,Delhi Capitals,Sawai Mansingh Stadium,0.4590931098745078,0.227203593298013,0.31370329682747916
Gujarat Titans,Delhi Capitals,Wankhede Stadium,0.37714097138218666,0.33443399656125,0.28842503205656334
Gujarat Titans,Punjab Kings,Arun Jaitley Stadium,0.40007495877842786,0.3496402127395131,0.250284828482059
Gujarat Titans,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",0.3716752384156925,0.41107447965967364,0.21725028192463386
Gujarat Titans,Punjab Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.44599461097427157,0.2852564836821472,0.26874890534358115
Gujarat Titans,Punjab Kings,Eden Gardens,0.4707084648977452,0.25630683782211067,0.272984697280144
Gujarat Titans,Punjab Kings,"Ekana Cricket Stadium, Lucknow",0.43478542232738904,0.3686524957860635,0.19656208188654742
Gujarat Titans,Punjab Kings,Himachal Pradesh Cricket Association Stadium,0.37030263727525137,0.5067060307095876,0.12299133201516109
Gujarat Titans,Punjab Kings,M Chinnaswamy Stadium,0.39027282020933646,0.37401806136717214,0.2357091184234914
Gujarat Titans,Punjab Kings,MA Chidambaram Stadium,0.3977778060318443,0.2217259361310253,0.3804962578371305
Gujarat Titans,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.34745597589657956,0.34745143273438256,0.3050925913690379
Gujarat Titans,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",0.38373548770475696,0.4683296136813071,0.14793489861393597
Gujarat Titans,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal",0.3842001525237129,0.25997541577097877,0.35582443170530836
Gujarat Titans,Punjab Kings,Sawai Mansingh Stadium,0.4575968930999044,0.22406110457096962,0.318342002329126
Gujarat Titans,Punjab Kings,Wankhede Stadium,0.37651042639280147,0.33033355828048583,0.29315601532671276
Gujarat Titans,Lucknow Super Giants,Arun Jaitley Stadium,0.39503591177913905,0.31210451841652204,0.29285956980433897
Gujarat Titans,Lucknow Super Giants,"Barsapara Cricket Stadium, Guwahati",0.3713975288192685,0.37134652834946436,0.25725594283126707
Gujarat Titans,Lucknow Super Giants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.4362440466260458,0.25224286928795187,0.31151308408600237
Gujarat Titans,Lucknow Super Giants,Eden Gardens,0.4588190049710259,0.22585673944765902,0.3153242555813151
Gujarat Titans,Lucknow Super Giants,"Ekana Cricket Stadium, Lucknow",0.43435499063583627,0.33294346205301373,0.23270154731114998
Gujarat Titans,Lucknow Super Giants,Himachal Pradesh Cricket Association Stadium,0.380137054259319,0.4702436551355409,0.1496192906051401
Gujarat Titans,Lucknow Super Giants,M Chinnaswamy Stadium,0.38728320537626554,0.3355338990361097,0.2771828955876248
Gujarat Titans,Lucknow Super Giants,MA Chidambaram Stadium,0.3791520274851147,0.19106133288587593,0.4297866396290095
Gujarat Titans,Lucknow Super Giants,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.33960860353420896,0.30701279589149033,0.3533786005743007
Gujarat Titans,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",0.39059927313882664,0.43095761382782627,0.17844311303334712
Gujarat Titans,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal",0.3691076983919605,0.22579344153051642,0.405098860077523
Gujarat Titans,Lucknow Super Giants,Sawai Mansingh Stadium,0.44109964879956803,0.19525564064542403,0.3636447105550079
Gujarat Titans,Lucknow Super Giants,Wankhede Stadium,0.3682105009622999,0.29204873506583046,0.33974076397186964
Lucknow Super Giants,Chennai Super Kings,Arun Jaitley Stadium,0.3982008473341648,0.3727654768328065,0.22903367583302878
Lucknow Super Giants,Chennai Super Kings,"Barsapara Cricket Stadium, Guwahati",0.36736218584096,0.43521598186153976,0.1974218322975002
Lucknow Super Giants,Chennai Super Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.44660341515736984,0.30597183463054317,0.24742475021208704
Lucknow Super Giants,Chennai Super Kings,Eden Gardens,0.4724871868004034,0.27558255174001073,0.251930261459586
Lucknow Super Giants,Chennai Super Kings,"Ekana Cricket Stadium, Lucknow",0.43031469739142764,0.39082459014423776,0.1788607124643345
Lucknow Super Giants,Chennai Super Kings,Himachal Pradesh Cricket Association Stadium,0.36086848473643257,0.5289342888435118,0.11019722642005567
Lucknow Super Giants,Chennai Super Kings,M Chinnaswamy Stadium,0.38732299088809136,0.3976042723578155,0.21507273675409325
Lucknow Super Giants,Chennai Super Kings,MA Chidambaram Stadium,0.4037905875064026,0.24109357551445312,0.3551158369791442
Lucknow Super Giants,Chennai Super Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.34740972318072577,0.37212580571637616,0.2804644711028981
Lucknow Super Giants,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",0.37569499575552934,0.49114368407605924,0.13316132016841134
Lucknow Super Giants,Chennai Super Kings,"Rajiv Gandhi International Stadium, Uppal",0.3881517364654787,0.2813388962932041,0.33050936724131724
Lucknow Super Giants,Chennai Super Kings,Sawai Mansingh Stadium,0.46208604877000464,0.2423593391083944,0.29555461212160083
Lucknow Super Giants,Chennai Super Kings,Wankhede Stadium,0.3765566810029376,0.35388287193674733,0.269560447060315
Lucknow Super Giants,Mumbai Indians,Arun Jaitley Stadium,0.39821572957220214,0.38084962000749145,0.22093465042030647
Lucknow Super Giants,Mumbai Indians,"Barsapara Cricket Stadium, Guwahati",0.3664703463491793,0.4435584272700488,0.18997122638077207
Lucknow Super Giants,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.44755867313327263,0.3132643687101008,0.23917695815662643
Lucknow Super Giants,Mumbai Indians,Eden Gardens,0.4738859798255652,0.2823820933642374,0.24373192681019742
Lucknow Super Giants,Mumbai Indians,"Ekana Cricket Stadium, Lucknow",0.4294002482125127,0.3984369476344247,0.1721628041530625
Lucknow Super Giants,Mumbai Indians,Himachal Pradesh Cricket Association Stadium,0.35816433170439166,0.5363357067105563,0.10549996158505198
Lucknow Super Giants,Mumbai Indians,M Chinnaswamy Stadium,0.3869381642611418,0.4058083175974578,0.20725351814140053
Lucknow Super Giants,Mumbai Indians,MA Chidambaram Stadium,0.4067808061088406,0.248136990697687,0.3450822031934724
Lucknow Super Giants,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.34806120885199354,0.38089480974086565,0.27104398140714087
Lucknow Super Giants,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",0.37348432822385214,0.4988237789269987,0.12769189284914936
Lucknow Super Giants,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",0.39034102573288837,0.28905072084009675,0.32060825342701477
Lucknow Super Giants,Mumbai Indians,Sawai Mansingh Stadium,0.46450855209674013,0.24890420231579538,0.28658724558746457
Lucknow Super Giants,Mumbai Indians,Wankhede Stadium,0.37726621112821773,0.3622252392711221,0.2605085496006602
Lucknow Super Giants,Royal Challengers Bengaluru,Arun Jaitley Stadium,0.3912704452017352,0.3087981741021239,0.29993138069614084
Lucknow Super Giants,Royal Challengers Bengaluru,"Barsapara Cricket Stadium, Guwahati",0.368322208365128,0.3678768554050409,0.2638009362298311
Lucknow Super Giants,Royal Challengers Bengaluru,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.43178707661034527,0.2493981488709339,0.31881477451872087
Lucknow Super Giants,Royal Challengers Bengaluru,Eden Gardens,0.45406043971166177,0.22327470389899176,0.3226648563893464
Lucknow Super Giants,Royal Challengers Bengaluru,"Ekana Cricket Stadium, Lucknow",0.43109771578265305,0.3300924554500316,0.23880982876731527
Lucknow Super Giants,Royal Challengers Bengaluru,Himachal Pradesh Cricket Association Stadium,0.37840264638993143,0.46759634274075357,0.15400101086931503
Lucknow Super Giants,Royal Challengers Bengaluru,M Chinnaswamy Stadium,0.38380382599572593,0.33216298939116395,0.28403318461311
Lucknow Super Giants,Royal Challengers Bengaluru,MA Chidambaram Stadium,0.37376626108366284,0.18814544904989267,0.43808828986644455
Lucknow Super Giants,Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.3356854438921213,0.3031408775842965,0.36117367852358223
Lucknow Super Giants,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",0.38842188755190954,0.4280958549020653,0.18348225754602518
Lucknow Super Giants,Royal Challengers Bengaluru,"Rajiv Gandhi International Stadium, Uppal",0.36417935130757845,0.2225398233951118,0.4132808252973097
Lucknow Super Giants,Royal Challengers Bengaluru,Sawai Mansingh Stadium,0.4358020842667849,0.1927038453898457,0.37149407034336934
Lucknow Super Giants,Royal Challengers Bengaluru,Wankhede Stadium,0.36411806230055915,0.28849320183724625,0.3473887358621945
Lucknow Super Giants,Kolkata Knight Riders,Arun Jaitley Stadium,0.3980036807532047,0.3902009525228523,0.21179536672394308
Lucknow Super Giants,Kolkata Knight Riders,"Barsapara Cricket Stadium, Guwahati",0.36523883831873577,0.45316365395339486,0.18159750772786948
Lucknow Super Giants,Kolkata Knight Riders,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.44841464885817844,0.3217413910531515,0.22984396008867003
Lucknow Super Giants,Kolkata Knight Riders,Eden Gardens,0.4752500075682997,0.2903030152574448,0.23444697717425544
Lucknow Super Giants,Kolkata Knight Riders,"Ekana Cricket Stadium, Lucknow",0.42813006040947343,0.40722942982089333,0.16464050976963324
Lucknow Super Giants,Kolkata Knight Riders,Himachal Pradesh Cricket Association Stadium,0.3549162773302048,0.5448116877418847,0.10027203492791038
Lucknow Super Giants,Kolkata Knight Riders,M Chinnaswamy Stadium,0.38627447126334535,0.41528046764317167,0.19844506109348292
Lucknow Super Giants,Kolkata Knight Riders,MA Chidambaram Stadium,0.41000773413856273,0.25638300193465047,0.3336092639267867
Lucknow Super Giants,Kolkata Knight Riders,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.34858874117943073,0.39104695410245477,0.2603643047181145
Lucknow Super Giants,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",0.37077639964105813,0.5076366493198236,0.12158695103911832
Lucknow Super Giants,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",0.3926354235123788,0.29804748234225314,0.3093170941453681
Lucknow Super Giants,Kolkata Knight Riders,Sawai Mansingh Stadium,0.4670593019287742,0.25655274247641047,0.27638795559481516
Lucknow Super Giants,Kolkata Knight Riders,Wankhede Stadium,0.37785245143786605,0.371893992180682,0.25025355638145186
Lucknow Super Giants,Sunrisers Hyderabad,Arun Jaitley Stadium,0.3981930825886334,0.3722150370078199,0.22959188040354672
Lucknow Super Giants,Sunrisers Hyderabad,"Barsapara Cricket Stadium, Guwahati",0.3674169911216141,0.4346466328831962,0.19793637599518962
Lucknow Super Giants,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.4465310717733896,0.30547649163747403,0.24799243658913633
Lucknow Super Giants,Sunrisers Hyderabad,Eden Gardens,0.4723845077797192,0.27512118063957064,0.2524943115807101
Lucknow Super Giants,Sunrisers Hyderabad,"Ekana Cricket Stadium, Lucknow",0.4303706792814852,0.3903058636720394,0.17932345704647534
Lucknow Super Giants,Sunrisers Hyderabad,Himachal Pradesh Cricket Association Stadium,0.36104901545222184,0.5284277660819939,0.11052321846578421
Lucknow Super Giants,Sunrisers Hyderabad,M Chinnaswamy Stadium,0.3873427426782681,0.397045142973246,0.21561211434848593
Lucknow Super Giants,Sunrisers Hyderabad,MA Chidambaram Stadium,0.40358027294709065,0.24061687110331334,0.355802855949596
Lucknow Super Giants,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.3473587360018625,0.3715290211511282,0.28111224284700925
Lucknow Super Giants,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",0.3758410222497632,0.4906186269144253,0.1335403508358114
Lucknow Super Giants,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",0.3879957522569443,0.28081604323709447,0.33118820450596115
Lucknow Super Giants,Sunrisers Hyderabad,Sawai Mansingh Stadium,0.46191377815506723,0.24191595852390413,0.2961702633210287
Lucknow Super Giants,Sunrisers Hyderabad,Wankhede Stadium,0.37650149350383666,0.3533154165109315,0.27018308998523194
Lucknow Super Giants,Rajasthan Royals,Arun Jaitley Stadium,0.39789363823447055,0.3929835030769932,0.2091228586885362
Lucknow Super Giants,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",0.3648317253838362,0.45601255691516845,0.1791557177009953
Lucknow Super Giants,Rajasthan Royals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.44861810191197526,0.32427242880074336,0.22710946928728126
Lucknow Super Giants,Rajasthan Royals,Eden Gardens,0.47560351512787996,0.2926715836047752,0.23172490126734482
Lucknow Super Giants,Rajasthan Royals,"Ekana Cricket Stadium, Lucknow",0.4277088199508149,0.40984319421251897,0.1624479858366662
Lucknow Super Giants,Rajasthan Royals,Himachal Pradesh Cricket Association Stadium,0.3539256558350081,0.5473166135881901,0.09875773057680176
Lucknow Super Giants,Rajasthan Royals,M Chinnaswamy Stadium,0.3860323497729772,0.41809530052927607,0.19587234969774664
Lucknow Super Giants,Rajasthan Royals,MA Chidambaram Stadium,0.4109194830558144,0.2588570513381072,0.33022346560607846
Lucknow Super Giants,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.34869919716115694,0.39406928542751285,0.25723151741133016
Lucknow Super Giants,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",0.3699402006075253,0.5102446985259238,0.11981510086655088
Lucknow Super Giants,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",0.39326866114887415,0.30074014565709806,0.30599119319402773
Lucknow Super Giants,Rajasthan Royals,Sawai Mansingh Stadium,0.467766157992056,0.2588448456183166,0.27338899638962744
Lucknow Super Giants,Rajasthan Royals,Wankhede Stadium,0.37797864403331305,0.3747747028622247,0.2472466531044622
Lucknow Super Giants,Delhi Capitals,Arun Jaitley Stadium,0.3979450956574479,0.3632722423826254,0.23878266195992665
Lucknow Super Giants,Delhi Capitals,"Barsapara Cricket Stadium, Guwahati",0.3681999872305006,0.42537279166742475,0.20642722110207465
Lucknow Super Giants,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.4452245387982046,0.2974500575805099,0.2573254036212854
Lucknow Super Giants,Delhi Capitals,Eden Gardens,0.47058286638513386,0.26765375843193334,0.2617633751829329
Lucknow Super Giants,Delhi Capitals,"Ekana Cricket Stadium, Lucknow",0.43116633169890756,0.3818704880237752,0.1869631802773173
Lucknow Super Giants,Delhi Capitals,Himachal Pradesh Cricket Association Stadium,0.3639161557894024,0.5201512609299354,0.11593258328066232
Lucknow Super Giants,Delhi Capitals,M Chinnaswamy Stadium,0.38754697169511254,0.38795170692958614,0.22450132137530135
Lucknow Super Giants,Delhi Capitals,MA Chidambaram Stadium,0.40004426651586866,0.2329233624265006,0.36703237105763065
Lucknow Super Giants,Delhi Capitals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.34641128938994065,0.36183902932033873,0.2917496812897205
Lucknow Super Giants,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",0.37813130911076115,0.4820491765472233,0.1398195143420155
Lucknow Super Giants,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal",0.38533831846116806,0.2723616758095101,0.34230000572932173
Lucknow Super Giants,Delhi Capitals,Sawai Mansingh Stadium,0.45898416573516254,0.23475246438517364,0.306263369879664
Lucknow Super Giants,Delhi Capitals,Wankhede Stadium,0.3754813232873239,0.34410666084507063,0.2804120158676054
Lucknow Super Giants,Punjab Kings,Arun Jaitley Stadium,0.3977581271883734,0.35925027136510523,0.24299160144652138
Lucknow Super Giants,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",0.3684853491168761,0.42118718433888835,0.21032746654423565
Lucknow Super Giants,Punjab Kings,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.44455595990677604,0.29385317422716856,0.26159086586605534
Lucknow Super Giants,Punjab Kings,Eden Gardens,0.4696903074681153,0.26431257053428264,0.26599712199760217
Lucknow Super Giants,Punjab Kings,"Ekana Cricket Stadium, Lucknow",0.43145342123051494,0.37807168873586044,0.19047489003362453
Lucknow Super Giants,Punjab Kings,Himachal Pradesh Cricket Association Stadium,0.3651643262022658,0.5163993035137886,0.11843637028394555
Lucknow Super Giants,Punjab Kings,M Chinnaswamy Stadium,0.3875664564023506,0.3838561351486151,0.22857740844903437
Lucknow Super Giants,Punjab Kings,MA Chidambaram Stadium,0.3983811916708887,0.22949477993897072,0.3721240283901406
Lucknow Super Giants,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.3459117150641076,0.35748483901191125,0.2966034459239812
Lucknow Super Giants,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",0.37910998063603657,0.4781706435810137,0.14271937578294966
Lucknow Super Giants,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal",0.38406763308775826,0.2685842202289516,0.34734814668329017
Lucknow Super Giants,Punjab Kings,Sawai Mansingh Stadium,0.45758625867162095,0.2315551346163733,0.3108586067120058
Lucknow Super Giants,Punjab Kings,Wankhede Stadium,0.3749462608479175,0.33997168776732506,0.28508205138475745
Lucknow Super Giants,Gujarat Titans,Arun Jaitley Stadium,0.3940087721813479,0.3237121016215184,0.2822791261971337
Lucknow Super Giants,Gujarat Titans,"Barsapara Cricket Stadium, Guwahati",0.36912108754581996,0.38379453065763824,0.24708438179654174
Lucknow Super Giants,Gujarat Titans,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,0.43642225539149143,0.2624132985199448,0.30116444608856374
Lucknow Super Giants,Gujarat Titans,Eden Gardens,0.4595492901398384,0.23524116491885053,0.30520954494131114
Lucknow Super Giants,Gujarat Titans,"Ekana Cricket Stadium, Lucknow",0.4319960758147645,0.34434600072465693,0.2236579234605786
Lucknow Super Giants,Gujarat Titans,Himachal Pradesh Cricket Association Stadium,0.37498810961050943,0.4823805660385889,0.14263132435090167
Lucknow Super Giants,Gujarat Titans,M Chinnaswamy Stadium,0.3857138931978822,0.3475062244089359,0.2667798823931818
Lucknow Super Giants,Gujarat Titans,MA Chidambaram Stadium,0.3817575201027695,0.2000490934202263,0.41819338647700416
Lucknow Super Giants,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0.33948320089166445,0.3191432382304841,0.3413735608778514
Lucknow Super Giants,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0.386275036776007,0.4431893707848605,0.17053559243913252
Lucknow Super Giants,Gujarat Titans,"Rajiv Gandhi International Stadium, Uppal",0.37081696504825007,0.23588883268227914,0.3932942022694707
Lucknow Super Giants,Gujarat Titans,Sawai Mansingh Stadium,0.4430643191735743,0.20394977006210016,0.35298591076432545
Lucknow Super Giants,Gujarat Titans,Wankhede Stadium,0.36812552314782765,0.3036299829600409,0.3282444938921315
